Plant,Method ,Date,Vessel,Lat,Lon,Ground,Fat,FishLength(cm),FishWeight(g)
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,9,25.4,143
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,8.6,25.4,144
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,8.6,25.4,141
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,12.2,22.86,110
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,12.2,22.86,110
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,10.8,22.86,114
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,10.8,22.86,112
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,11.2,25.4,149
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,11.2,25.4,147
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,11.2,22.86,110
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,11.2,22.86,112
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,8.4,22.86,139
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,8.4,22.86,143
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,9.2,22.86,109
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,9.2,22.86,106
Sea Life,1,2021-08-18,Lady Melissa,45.07,-65.03,Scots Bay,9,27.94,257
Sea Life,1,2021-08-18,Lady Melissa,45.07,-65.03,Scots Bay,14.8,25.4,197
Sea Life,1,2021-08-18,Lady Melissa,45.07,-65.03,Scots Bay,8,27.94,215
Sea Life,1,2021-08-18,Lady Melissa,45.07,-65.03,Scots Bay,12,27.94,207
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,10,27.94,238
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,11,27.94,230
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,6,30.48,245
Sea Life,1,2021-08-18,Lady Janice,45.08,-65.01,Scots Bay,8.4,27.94,241
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,9.8,27.94,240
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,11,27.94,232
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,7.8,27.94,199
Sea Life,1,2021-08-18,Sealife II,45.09,-64.59,Scots Bay,7.2,27.94,214
Sea Life,1,2021-08-19,Lady Janice,45.07,-65.01,Scots Bay,9.2,22.86,130
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,9.2,22.86,128
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,8.2,25.4,153
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,8.2,25.4,147
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,6.8,22.86,111
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,6.8,22.86,99
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,6.6,25.4,134
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,6.6,25.4,146
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,7,27.94,203
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,11.2,27.94,241
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,15.2,27.94,213
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,11.6,27.94,220
Sea Life,1,2021-08-18,Lady Melissa,45.08,-65.01,Scots Bay,2.8,27.94,226
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,13.2,27.94,219
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,7.4,27.94,202
Sea Life,1,2021-08-18,Lady Janice,45.07,-65.01,Scots Bay,7.6,30.48,239
Sea Life,1,2021-08-18,Sealife II,45.09,-64.58,Scots Bay,5,27.94,208
Sea Life,1,2021-08-18,Sealife II,45.09,-64.58,Scots Bay,11.8,27.94,239
Sea Life,1,2021-08-18,Sealife II,45.09,-64.58,Scots Bay,8.6,30.48,235
Sea Life,1,2021-08-18,Sealife II,45.09,-64.58,Scots Bay,8,27.94,178
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,8.4,27.94,242
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,4.6,27.94,218
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,13.4,27.94,203
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,8.4,27.94,219
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,9.4,22.86,104
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,9.4,22.86,103
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,7.6,22.86,102
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,7.6,22.86,95
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,9.8,22.86,118
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,9.8,22.86,126
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,10.8,22.86,104
Sea Life,1,2021-08-30,Lady Melissa,45.07,-65.02,Scots Bay,10.8,22.86,106
Sea Life,1,2021-08-31,Lady Melissa,45.07,-65.06,Scots Bay,12.2,27.94,239
Sea Life,1,2021-08-31,Lady Melissa,45.07,-65.06,Scots Bay,15,27.94,219
Sea Life,1,2021-08-31,Lady Melissa,45.07,-65.06,Scots Bay,10.6,27.94,204
Sea Life,1,2021-08-31,Lady Melissa,45.07,-65.06,Scots Bay,10,27.94,215
Sea Life,1,2021-08-31,Sealife II,45.07,-65.03,Scots Bay,12.6,27.94,212
Sea Life,1,2021-08-31,Sealife II,45.07,-65.03,Scots Bay,7,27.94,186
Sea Life,1,2021-08-31,Sealife II,45.07,-65.03,Scots Bay,10,27.94,197
Sea Life,1,2021-08-31,Sealife II,45.07,-65.03,Scots Bay,16.6,27.94,202
Sea Life,1,2021-08-31,Lady Janice,45.07,-65.02,Scots Bay,7.6,30.48,234
Sea Life,1,2021-08-31,Lady Janice,45.07,-65.02,Scots Bay,10.4,27.94,192
Sea Life,1,2021-08-31,Lady Janice,45.07,-65.02,Scots Bay,12.8,27.94,186
Sea Life,1,2021-08-31,Lady Janice,45.07,-65.02,Scots Bay,9,27.94,198
Sea Life,1,2021-09-01,Lady Melissa,43.2,-66.25,German Bank,11.6,27.94,209
Sea Life,1,2021-09-01,Lady Melissa,43.2,-66.25,German Bank,11,27.94,213
Sea Life,1,2021-09-01,Lady Melissa,43.2,-66.25,German Bank,17,27.94,212
Sea Life,1,2021-09-01,Lady Melissa,43.2,-66.25,German Bank,16.4,27.94,199
Sea Life,1,2021-09-01,Sealife II,43.19,-66.25,German Bank,9.6,27.94,264
Sea Life,1,2021-09-01,Sealife II,43.19,-66.25,German Bank,8,27.94,175
Sea Life,1,2021-09-01,Sealife II,43.19,-66.25,German Bank,12.6,27.94,179
Sea Life,1,2021-09-01,Sealife II,43.19,-66.25,German Bank,11.4,27.94,159
Sea Life,1,2021-09-01,Sealife II,43.19,-66.25,German Bank,11.4,27.94,174
Sea Life,1,2021-09-02,Lady Janice,45.08,-65.01,Scots Bay,9.6,25.4,152
Sea Life,1,2021-09-02,Lady Janice,45.08,-65.01,Scots Bay,9.6,25.4,150
Sea Life,1,2021-09-02,Lady Janice,45.08,-65.01,Scots Bay,7,27.94,177
Sea Life,1,2021-09-02,Lady Janice,45.08,-65.01,Scots Bay,12.6,22.86,95
Sea Life,1,2021-09-02,Lady Janice,45.08,-65.01,Scots Bay,12.6,22.86,108
Sea Life,1,2021-09-02,Lady Janice,45.08,-65.01,Scots Bay,16.6,27.94,209
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,8.8,22.86,117
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,8.8,22.86,113
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,10,25.4,128
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,10,25.4,121
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,8.8,25.4,118
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,8.8,25.4,116
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,7.4,25.4,149
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,7.4,25.4,142
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,8.6,22.86,110
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,8.6,22.86,115
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,13,25.4,143
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,13,22.86,134
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,6.8,25.4,123
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,6.8,25.4,126
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,7,25.4,132
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,7,22.86,124
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,8.2,22.86,110
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,8.2,22.86,109
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,14.8,27.94,206
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,14.8,25.4,169
Sea Life,1,2021-09-08,Lady Melissa,43.19,-66.25,German Bank,17.4,27.94,193
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,11.8,27.94,212
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,16.8,27.94,210
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,10.2,22.86,116
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,10.2,22.86,120
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,6,27.94,185
Sea Life,1,2021-09-08,Sealife II,43.19,-66.25,German Bank,6,25.4,146
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,5.8,25.4,119
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,5.8,25.4,122
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,7.6,22.86,131
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,7.6,22.86,120
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,12,22.86,114
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,12,22.86,114
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,5.4,22.86,102
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,5.4,22.86,108
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,6.8,22.86,125
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,6.8,22.86,120
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,6.6,22.86,105
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,6.6,22.86,107
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,9.6,25.4,147
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,9.6,25.4,137
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,8.4,25.4,129
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,8.4,22.86,123
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,7.4,22.86,114
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,7.4,25.4,130
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,7.8,30.48,218
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,14.2,27.94,187
Sea Life,1,2021-09-09,Sealife II,43.17,-66.23,German Bank,12.2,30.48,214
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,5.8,27.94,170
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,6.8,25.4,151
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,6.8,25.4,156
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,9.4,25.4,152
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,9.4,22.86,131
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,11.6,25.4,165
Sea Life,1,2021-09-09,Lady Melissa,43.19,-66.24,German Bank,11.6,27.94,170
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,8.2,27.94,188
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9.6,27.94,195
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,8.4,25.4,161
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,8.4,25.4,143
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,6.4,25.4,233
Sea Life,1,2021-09-14,Lady Janice,45.08,-65.04,Scots Bay,8,27.94,229
Sea Life,1,2021-09-14,Lady Janice,45.08,-65.04,Scots Bay,8.8,27.94,227
Sea Life,1,2021-09-14,Lady Janice,45.08,-65.04,Scots Bay,11,25.4,197
Sea Life,1,2021-09-14,Lady Janice,45.08,-65.04,Scots Bay,6.2,25.4,187
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,9.8,30.48,232
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,4.4,22.86,100
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,4.4,22.86,99
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,8.8,27.94,215
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,8,25.4,148
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,8,25.4,151
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,7,22.86,108
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,7,22.86,103
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9.4,22.86,104
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9.4,22.86,106
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9.8,22.86,119
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9.8,25.4,119
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9,25.4,116
Sea Life,1,2021-09-14,Lady Melissa,45.08,-65.03,Scots Bay,9,22.86,96
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,5.6,22.86,108
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,5.6,22.86,100
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,5.2,22.86,83
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,5.2,22.86,98
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,8.6,22.86,101
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,8.6,22.86,117
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,5.8,25.4,134
Sea Life,1,2021-09-14,Sealife II,45.09,-65.01,Scots Bay,5.8,25.4,117
Sea Life,1,2021-09-15,Lady Melissa,45.08,-65.03,Scots Bay,12.6,27.94,179
Sea Life,1,2021-09-15,Lady Melissa,45.08,-65.03,Scots Bay,4.6,27.94,197
Sea Life,1,2021-09-15,Lady Melissa,45.08,-65.03,Scots Bay,4.4,25.4,173
Sea Life,1,2021-09-15,Lady Melissa,45.08,-65.03,Scots Bay,7.4,27.94,193
Sea Life,1,2021-09-15,Sealife II,45.09,-65.01,Scots Bay,5.6,27.94,219
Sea Life,1,2021-09-15,Sealife II,45.09,-65.01,Scots Bay,4.6,27.94,204
Sea Life,1,2021-09-15,Sealife II,45.09,-65.01,Scots Bay,10.6,27.94,203
Sea Life,1,2021-09-15,Sealife II,45.09,-65.01,Scots Bay,9.2,27.94,237
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,10.4,27.94,182
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,7.6,27.94,207
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,12.2,30.48,177
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,11.8,27.94,193
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,14.8,30.48,246
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,18.6,27.94,226
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,14.6,27.94,206
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,12.6,27.94,188
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,5.8,22.86,116
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,5.8,22.86,102
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,7.2,25.4,115
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,7.2,25.4,116
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,10.8,25.4,125
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,10.8,25.4,127
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,9.6,25.4,141
Sea Life,1,2021-09-22,Lady Melissa,43.17,-66.21,German Bank,9.6,25.4,154
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,6.4,25.4,156
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,6.4,25.4,157
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,4.8,25.4,131
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,4.8,25.4,113
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,8.8,22.86,114
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,8.8,22.86,111
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,5.6,22.86,110
Sea Life,1,2021-09-22,Sealife II,45.15,-66.22,German Bank,5.6,22.86,110
Sea Life,1,2021-09-23,Lady Janice,43.16,-66.23,German Bank,9,25.4,134
Sea Life,1,2021-09-23,Lady Janice,43.16,-66.23,German Bank,9,25.4,152
Sea Life,1,2021-09-23,Lady Janice,43.16,-66.23,German Bank,7.5,27.94,200
Sea Life,1,2021-09-23,Lady Janice,43.16,-66.23,German Bank,7,27.94,205
Sea Life,1,2021-09-23,Lady Janice,43.16,-66.23,German Bank,9,27.94,191
Sea Life,1,2021-09-24,Lady Melissa,43.19,-66.2,German Bank,12.4,27.94,229
Sea Life,1,2021-09-24,Lady Melissa,43.19,-66.2,German Bank,13.4,30.48,223
Sea Life,1,2021-09-24,Lady Melissa,43.19,-66.2,German Bank,10.8,27.94,248
Sea Life,1,2021-09-24,Lady Melissa,43.19,-66.2,German Bank,16.6,30.48,230
